url
https://ch.indeed.com/jobs?q=marketing&l=Basel%2C+BS&sort=date&radius=100&ts=1735057784403&pts=1734959349299&from=searchOnHP&rq=1&rsIdx=0&fromage=last&vjk=41e008a37b75c415
https://ch.indeed.com/jobs?q=marketing&l=Basel%2C+BS&sort=date&radius=100&ts=1735057784403&pts=1734959349299&from=searchOnHP&rq=1&rsIdx=0&fromage=last&vjk=e9740e0b55930ad1
https://ch.indeed.com/jobs?q=marketing&l=Basel%2C+BS&sort=date&radius=100&ts=1735057784403&pts=1734959349299&from=searchOnHP&rq=1&rsIdx=0&fromage=last&vjk=04fca2830a00f796
https://ch.indeed.com/jobs?q=marketing&l=Basel%2C+BS&sort=date&radius=100&ts=1735057784403&pts=1734959349299&from=searchOnHP&rq=1&rsIdx=0&fromage=last&vjk=b84e1f624651b5e0
https://ch.indeed.com/jobs?q=marketing&l=Basel%2C+BS&radius=100&sort=date&fromage=last&start=10&vjk=5dd6859b18613d78&advn=5237561072154198
https://ch.indeed.com/jobs?q=wordpress&l=Basel%2C+BS&radius=100&sort=date&vjk=c9357bb90f2bb17f
https://ch.indeed.com/jobs?q=wordpress&l=Basel%2C+BS&radius=100&sort=date&vjk=b1351951256b5735
https://ch.indeed.com/jobs?q=wordpress&l=Basel%2C+BS&radius=100&sort=date&start=10&vjk=51dc434f563a259d
https://ch.indeed.com/jobs?q=project+manager&l=Basel%2C+BS&radius=100&from=searchOnDesktopSerp&vjk=5bf6b9dde0e6e697
https://ch.indeed.com/jobs?q=project+manager+it&l=Basel%2C+BS&radius=100&sort=date&vjk=c959a7e9a0ec3fb3
https://ch.indeed.com/jobs?q=project+manager+it&l=Basel%2C+BS&radius=100&sort=date&vjk=5519dec04189d2b9
https://ch.indeed.com/viewjob?jk=8955ecace55ac463&tk=1ifsolpbbh32i84n&from=serp&vjs=3
https://ch.indeed.com/jobs?q=project+manager+it&l=Basel%2C+BS&radius=100&sort=date&vjk=1230ada43def4a1e
https://ch.indeed.com/jobs?q=project+manager+it&l=Basel%2C+BS&radius=100&sort=date&start=30&vjk=bcfec28e41cf9263
https://ch.indeed.com/jobs?q=project+manager+it&l=Basel%2C+BS&radius=100&sort=date&start=30&vjk=a8fcd63a07dfbbec
https://ch.indeed.com/jobs?q=project+manager+it&l=Basel%2C+BS&radius=100&sort=date&start=40&vjk=413ab0ed85c4124c
https://ch.indeed.com/jobs?q=project+manager+it&l=Basel%2C+BS&radius=100&sort=date&start=40&vjk=c95f6c8189c8bd1c
https://ch.indeed.com/jobs?q=project+manager+it&l=Basel%2C+BS&radius=100&sort=date&start=40&vjk=5084ce61ea92f2f7
https://ch.indeed.com/jobs?q=project+manager+it&l=Basel%2C+BS&radius=100&sort=date&start=40&vjk=c91b4ed8cfae7287
https://ch.indeed.com/jobs?q=project+manager+it&l=Basel%2C+BS&radius=100&sort=date&start=50&vjk=3af6fbbf158a5dd9
https://ch.indeed.com/jobs?q=project+manager+it&l=Basel%2C+BS&radius=100&sort=date&start=70&vjk=16fa1329c53e8f60
